#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,01/08/2024 15:00:00,22.56,45608.96,,,,
2,01/08/2024 15:05:00,22.91,44462.08,,,,
3,01/08/2024 15:10:00,22.73,43233.28,,,,
4,01/08/2024 15:15:00,22.61,42024.96,,,,
5,01/08/2024 15:20:00,22.39,40232.96,,,,
6,01/08/2024 15:25:00,22.05,38533.12,,,,
7,01/08/2024 15:30:00,21.96,36587.52,,,,
8,01/08/2024 15:35:00,21.58,34334.72,,,,
9,01/08/2024 15:40:00,21.15,32020.48,,,,
10,01/08/2024 15:45:00,20.55,29245.44,,,,
11,01/08/2024 15:50:00,19.82,27248.64,,,,
12,01/08/2024 15:55:00,19.39,25006.08,,,,
13,01/08/2024 16:00:00,19.09,23019.52,,,,
14,01/08/2024 16:05:00,18.66,21155.84,,,,
15,01/08/2024 16:10:00,18.10,19287.04,,,,
16,01/08/2024 16:15:00,17.76,17546.24,,,,
17,01/08/2024 16:20:00,17.20,15656.96,,,,
18,01/08/2024 16:25:00,16.60,13736.96,,,,
19,01/08/2024 16:30:00,16.00,11586.56,,,,
20,01/08/2024 16:35:00,15.27,9594.88,,,,
21,01/08/2024 16:40:00,14.37,7444.48,,,,
22,01/08/2024 16:45:00,12.18,3106.56,,,,
23,01/08/2024 16:50:00,11.11,2044.80,,,,
24,01/08/2024 16:55:00,10.68,1427.84,,,,
25,01/08/2024 17:00:00,10.42,905.92,,,,
26,01/08/2024 17:05:00,10.25,508.00,,,,
27,01/08/2024 17:10:00,10.12,250.08,,,,
28,01/08/2024 17:15:00,10.04,105.44,,,,
29,01/08/2024 17:20:00,9.86,40.28,,,,
30,01/08/2024 17:25:00,9.95,13.26,,,,
31,01/08/2024 17:30:00,9.91,3.96,,,,
32,01/08/2024 17:35:00,9.91,0.88,,,,
33,01/08/2024 17:40:00,10.04,0.00,,,,
34,01/08/2024 17:45:00,10.12,0.00,,,,
35,01/08/2024 17:50:00,10.16,0.00,,,,
36,01/08/2024 17:55:00,10.16,0.00,,,,
37,01/08/2024 18:00:00,10.29,0.00,,,,
38,01/08/2024 18:05:00,10.16,0.00,,,,
39,01/08/2024 18:10:00,10.08,0.00,,,,
40,01/08/2024 18:15:00,10.16,0.00,,,,
41,01/08/2024 18:20:00,10.21,0.00,,,,
42,01/08/2024 18:25:00,9.56,0.00,,,,
43,01/08/2024 18:30:00,9.69,0.00,,,,
44,01/08/2024 18:35:00,9.91,0.00,,,,
45,01/08/2024 18:40:00,10.98,0.00,,,,
46,01/08/2024 18:45:00,11.07,0.00,,,,
47,01/08/2024 18:50:00,11.24,0.00,,,,
48,01/08/2024 18:55:00,11.32,0.00,,,,
49,01/08/2024 19:00:00,12.14,0.00,,,,
50,01/08/2024 19:05:00,12.10,0.00,,,,
51,01/08/2024 19:10:00,12.91,0.00,,,,
52,01/08/2024 19:15:00,13.38,0.00,,,,
53,01/08/2024 19:20:00,12.91,0.00,,,,
54,01/08/2024 19:25:00,13.47,0.00,,,,
55,01/08/2024 19:30:00,13.85,0.00,,,,
56,01/08/2024 19:35:00,13.55,0.00,,,,
57,01/08/2024 19:40:00,13.73,0.00,,,,
58,01/08/2024 19:45:00,13.81,0.00,,,,
59,01/08/2024 19:50:00,13.73,0.00,,,,
60,01/08/2024 19:55:00,13.94,0.00,,,,
61,01/08/2024 20:00:00,13.90,0.00,,,,
62,01/08/2024 20:05:00,14.03,0.00,,,,
63,01/08/2024 20:10:00,13.60,0.00,,,,
64,01/08/2024 20:15:00,14.11,0.00,,,,
65,01/08/2024 20:20:00,14.07,0.00,,,,
66,01/08/2024 20:25:00,14.07,0.00,,,,
67,01/08/2024 20:30:00,13.73,0.00,,,,
68,01/08/2024 20:35:00,14.07,0.00,,,,
69,01/08/2024 20:40:00,13.94,0.00,,,,
70,01/08/2024 20:45:00,13.94,0.00,,,,
71,01/08/2024 20:50:00,13.98,0.00,,,,
72,01/08/2024 20:55:00,13.81,0.00,,,,
73,01/08/2024 21:00:00,13.60,0.00,,,,
74,01/08/2024 21:05:00,13.60,0.00,,,,
75,01/08/2024 21:10:00,13.73,0.00,,,,
76,01/08/2024 21:15:00,13.73,0.00,,,,
77,01/08/2024 21:20:00,13.68,0.00,,,,
78,01/08/2024 21:25:00,13.55,0.00,,,,
79,01/08/2024 21:30:00,13.17,0.00,,,,
80,01/08/2024 21:35:00,12.65,0.00,,,,
81,01/08/2024 21:40:00,12.57,0.00,,,,
82,01/08/2024 21:45:00,13.00,0.00,,,,
83,01/08/2024 21:50:00,11.84,0.00,,,,
84,01/08/2024 21:55:00,12.31,0.00,,,,
85,01/08/2024 22:00:00,11.58,0.00,,,,
86,01/08/2024 22:05:00,10.64,0.00,,,,
87,01/08/2024 22:10:00,11.11,0.00,,,,
88,01/08/2024 22:15:00,9.95,0.00,,,,
89,01/08/2024 22:20:00,9.56,0.00,,,,
90,01/08/2024 22:25:00,9.05,0.00,,,,
91,01/08/2024 22:30:00,8.79,0.00,,,,
92,01/08/2024 22:35:00,8.49,0.00,,,,
93,01/08/2024 22:40:00,8.28,0.00,,,,
94,01/08/2024 22:45:00,10.04,0.00,,,,
95,01/08/2024 22:50:00,9.48,0.00,,,,
96,01/08/2024 22:55:00,8.75,0.00,,,,
97,01/08/2024 23:00:00,8.32,0.00,,,,
98,01/08/2024 23:05:00,8.02,0.00,,,,
99,01/08/2024 23:10:00,7.85,0.00,,,,
100,01/08/2024 23:15:00,7.68,0.00,,,,
101,01/08/2024 23:20:00,7.38,0.00,,,,
102,01/08/2024 23:25:00,7.42,0.00,,,,
103,01/08/2024 23:30:00,7.38,0.00,,,,
104,01/08/2024 23:35:00,7.29,0.00,,,,
105,01/08/2024 23:40:00,7.25,0.00,,,,
106,01/08/2024 23:45:00,7.16,0.00,,,,
107,01/08/2024 23:50:00,7.03,0.00,,,,
108,01/08/2024 23:55:00,7.25,0.00,,,,
109,01/09/2024 00:00:00,7.20,0.00,,,,
110,01/09/2024 00:05:00,7.16,0.00,,,,
111,01/09/2024 00:10:00,7.16,0.00,,,,
112,01/09/2024 00:15:00,7.12,0.00,,,,
113,01/09/2024 00:20:00,7.08,0.00,,,,
114,01/09/2024 00:25:00,6.95,0.00,,,,
115,01/09/2024 00:30:00,6.78,0.00,,,,
116,01/09/2024 00:35:00,6.73,0.00,,,,
117,01/09/2024 00:40:00,6.73,0.00,,,,
118,01/09/2024 00:45:00,6.78,0.00,,,,
119,01/09/2024 00:50:00,6.78,0.00,,,,
120,01/09/2024 00:55:00,6.65,0.00,,,,
121,01/09/2024 01:00:00,6.60,0.00,,,,
122,01/09/2024 01:05:00,6.56,0.00,,,,
123,01/09/2024 01:10:00,6.52,0.00,,,,
124,01/09/2024 01:15:00,6.60,0.00,,,,
125,01/09/2024 01:20:00,6.65,0.00,,,,
126,01/09/2024 01:25:00,6.60,0.00,,,,
127,01/09/2024 01:30:00,6.78,0.00,,,,
128,01/09/2024 01:35:00,6.73,0.00,,,,
129,01/09/2024 01:40:00,8.06,0.00,,,,
130,01/09/2024 01:45:00,9.78,0.00,,,,
131,01/09/2024 01:50:00,8.71,0.00,,,,
132,01/09/2024 01:55:00,8.02,0.00,,,,
133,01/09/2024 02:00:00,7.68,0.00,,,,
134,01/09/2024 02:05:00,8.28,0.00,,,,
135,01/09/2024 02:10:00,9.78,0.00,,,,
136,01/09/2024 02:15:00,9.99,0.00,,,,
137,01/09/2024 02:20:00,12.27,0.00,,,,
138,01/09/2024 02:25:00,12.48,0.00,,,,
139,01/09/2024 02:30:00,12.27,0.00,,,,
140,01/09/2024 02:35:00,13.08,0.00,,,,
141,01/09/2024 02:40:00,13.08,0.00,,,,
142,01/09/2024 02:45:00,13.47,0.00,,,,
143,01/09/2024 02:50:00,13.43,0.00,,,,
144,01/09/2024 02:55:00,13.43,0.00,,,,
145,01/09/2024 03:00:00,13.51,0.00,,,,
146,01/09/2024 03:05:00,13.51,0.00,,,,
147,01/09/2024 03:10:00,13.60,0.00,,,,
148,01/09/2024 03:15:00,13.60,0.00,,,,
149,01/09/2024 03:20:00,13.68,0.00,,,,
150,01/09/2024 03:25:00,13.64,0.00,,,,
